ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol,dataset
2026-05-18 13:40:20.678116785+00:00,2026-05-18 13:40:20.677934833+00:00,0,89,19474,T,N,0,3.34,25,128,181952,5086368,CURR,XNAS.BASIC
2026-05-18 13:40:20.678408748+00:00,2026-05-18 13:40:20.678225184+00:00,0,89,19474,T,N,0,3.34,25,0,183564,5086369,CURR,XNAS.BASIC
2026-05-18 13:40:20.678408748+00:00,2026-05-18 13:40:20.678226971+00:00,0,88,19474,T,N,0,3.34,25,128,181777,5086370,CURR,XNAS.BASIC
2026-05-18 13:40:20.678567729+00:00,2026-05-18 13:40:20.678385898+00:00,0,89,19474,T,N,0,3.34,25,128,181831,5086372,CURR,XNAS.BASIC
2026-05-18 13:40:20.678763688+00:00,2026-05-18 13:40:20.678567208+00:00,0,82,19474,T,N,0,3.33,100,128,196480,5086374,CURR,XNAS.BASIC
2026-05-18 13:40:20.700797369+00:00,2026-05-18 13:40:20.700600296+00:00,0,82,19474,T,N,0,3.33,100,128,197073,5086469,CURR,XNAS.BASIC
2026-05-18 13:40:31.924013526+00:00,2026-05-18 13:40:31.923815273+00:00,0,82,19474,T,N,0,3.34,100,128,198253,5123000,CURR,XNAS.BASIC
2026-05-18 13:40:31.926403269+00:00,2026-05-18 13:40:31.926205419+00:00,0,82,19474,T,N,0,3.34,100,128,197850,5123005,CURR,XNAS.BASIC
2026-05-18 13:40:31.926869691+00:00,2026-05-18 13:40:31.926672383+00:00,0,82,19474,T,N,0,3.34,100,128,197308,5123007,CURR,XNAS.BASIC
2026-05-18 13:40:31.937725103+00:00,2026-05-18 13:40:31.937526678+00:00,0,82,19474,T,N,0,3.34,100,128,198425,5123033,CURR,XNAS.BASIC
2026-05-18 13:42:15.545195528+00:00,2026-05-18 13:42:15.544997529+00:00,0,82,19474,T,N,0,3.32,3765,128,197999,5476387,CURR,XNAS.BASIC
2026-05-18 13:42:28.525643068+00:00,2026-05-18 13:42:28.525443748+00:00,0,82,19474,T,N,0,3.3218,165,128,199320,5517681,CURR,XNAS.BASIC
2026-05-18 13:44:01.636825922+00:00,2026-05-18 13:44:01.636627887+00:00,0,82,19474,T,N,0,3.32,100,128,198035,5844646,CURR,XNAS.BASIC
2026-05-18 13:44:12.328628036+00:00,2026-05-18 13:44:12.328429360+00:00,0,82,19474,T,N,0,3.32,200,128,198676,5888856,CURR,XNAS.BASIC
2026-05-18 13:44:21.726111549+00:00,2026-05-18 13:44:21.725919423+00:00,0,81,19474,T,N,0,3.32,40,128,192126,5931037,CURR,XNAS.BASIC
2026-05-18 13:44:48.594787321+00:00,2026-05-18 13:44:48.594590221+00:00,0,82,19474,T,N,0,3.3527,50,128,197100,6039458,CURR,XNAS.BASIC
2026-05-18 13:44:55.962054339+00:00,2026-05-18 13:44:55.961862729+00:00,0,81,19474,T,N,0,3.33,100,128,191610,6066241,CURR,XNAS.BASIC
2026-05-18 13:45:12.589803817+00:00,2026-05-18 13:45:12.589606405+00:00,0,81,19474,T,N,0,3.33,100,0,197412,6140498,CURR,XNAS.BASIC
2026-05-18 13:45:12.589803817+00:00,2026-05-18 13:45:12.589606405+00:00,0,81,19474,T,N,0,3.33,1400,128,197412,6140499,CURR,XNAS.BASIC
2026-05-18 13:45:12.589866586+00:00,2026-05-18 13:45:12.589652080+00:00,0,81,19474,T,N,0,3.32,348,0,214506,6140502,CURR,XNAS.BASIC
2026-05-18 13:45:12.589866586+00:00,2026-05-18 13:45:12.589652080+00:00,0,81,19474,T,N,0,3.32,46,0,214506,6140503,CURR,XNAS.BASIC
2026-05-18 13:45:12.589866586+00:00,2026-05-18 13:45:12.589652628+00:00,0,81,19474,T,N,0,3.32,197,0,213958,6140504,CURR,XNAS.BASIC
2026-05-18 13:45:12.589866586+00:00,2026-05-18 13:45:12.589653517+00:00,0,81,19474,T,N,0,3.32,78,0,213069,6140505,CURR,XNAS.BASIC
2026-05-18 13:45:12.589866586+00:00,2026-05-18 13:45:12.589653517+00:00,0,81,19474,T,N,0,3.32,31,0,213069,6140506,CURR,XNAS.BASIC
2026-05-18 13:45:12.589866586+00:00,2026-05-18 13:45:12.589653517+00:00,0,81,19474,T,N,0,3.32,285,0,213069,6140507,CURR,XNAS.BASIC
2026-05-18 13:45:12.589866586+00:00,2026-05-18 13:45:12.589654963+00:00,0,81,19474,T,N,0,3.32,197,0,211623,6140508,CURR,XNAS.BASIC
2026-05-18 13:45:12.589866586+00:00,2026-05-18 13:45:12.589660687+00:00,0,81,19474,T,N,0,3.32,565,128,205899,6140509,CURR,XNAS.BASIC
2026-05-18 13:45:12.589913354+00:00,2026-05-18 13:45:12.589721236+00:00,0,81,19474,T,N,0,3.32,600,128,192118,6140515,CURR,XNAS.BASIC
2026-05-18 13:45:12.589927239+00:00,2026-05-18 13:45:12.589733754+00:00,0,81,19474,T,N,0,3.32,907,128,193485,6140517,CURR,XNAS.BASIC
2026-05-18 13:45:12.590314297+00:00,2026-05-18 13:45:12.590119133+00:00,0,81,19474,T,N,0,3.3,562,128,195164,6140519,CURR,XNAS.BASIC
2026-05-18 13:45:12.590345553+00:00,2026-05-18 13:45:12.590150865+00:00,0,81,19474,T,N,0,3.3,2351,128,194688,6140522,CURR,XNAS.BASIC
2026-05-18 13:45:12.590814876+00:00,2026-05-18 13:45:12.590620346+00:00,0,81,19474,T,N,0,3.29,1287,128,194530,6140523,CURR,XNAS.BASIC
2026-05-18 13:45:12.592586145+00:00,2026-05-18 13:45:12.592389249+00:00,0,81,19474,T,N,0,3.27,238,0,196896,6140531,CURR,XNAS.BASIC
2026-05-18 13:45:12.592586145+00:00,2026-05-18 13:45:12.592389249+00:00,0,81,19474,T,N,0,3.27,62,128,196896,6140532,CURR,XNAS.BASIC
2026-05-18 13:45:12.593060247+00:00,2026-05-18 13:45:12.592869612+00:00,0,81,19474,T,N,0,3.27,3303,128,190635,6140534,CURR,XNAS.BASIC
2026-05-18 13:45:12.593433711+00:00,2026-05-18 13:45:12.593240329+00:00,0,81,19474,T,N,0,3.275,100,0,193382,6140536,CURR,XNAS.BASIC
2026-05-18 13:45:12.593433711+00:00,2026-05-18 13:45:12.593240329+00:00,0,81,19474,T,N,0,3.27,200,128,193382,6140537,CURR,XNAS.BASIC
2026-05-18 13:45:12.593477549+00:00,2026-05-18 13:45:12.593281770+00:00,0,81,19474,T,N,0,3.27,572,0,195779,6140538,CURR,XNAS.BASIC
2026-05-18 13:45:12.593477549+00:00,2026-05-18 13:45:12.593281770+00:00,0,81,19474,T,N,0,3.27,100,128,195779,6140539,CURR,XNAS.BASIC
2026-05-18 13:45:12.594309810+00:00,2026-05-18 13:45:12.594111737+00:00,0,82,19474,T,N,0,3.23,200,128,198073,6140547,CURR,XNAS.BASIC
2026-05-18 13:45:12.594386217+00:00,2026-05-18 13:45:12.594175650+00:00,0,82,19474,T,N,0,3.27,100,128,210567,6140559,CURR,XNAS.BASIC
2026-05-18 13:45:12.595964619+00:00,2026-05-18 13:45:12.595770122+00:00,0,82,19474,T,N,0,3.23,200,128,194497,6140574,CURR,XNAS.BASIC
2026-05-18 13:45:12.596559128+00:00,2026-05-18 13:45:12.596362907+00:00,0,82,19474,T,N,0,3.23,100,128,196221,6140578,CURR,XNAS.BASIC
2026-05-18 13:45:12.597433441+00:00,2026-05-18 13:45:12.597238428+00:00,0,82,19474,T,N,0,3.2525,100,128,195013,6140581,CURR,XNAS.BASIC
2026-05-18 13:45:12.597512845+00:00,2026-05-18 13:45:12.597315939+00:00,0,82,19474,T,N,0,3.23,100,128,196906,6140582,CURR,XNAS.BASIC
2026-05-18 13:45:12.831922240+00:00,2026-05-18 13:45:12.831724712+00:00,0,82,19474,T,N,0,3.23,100,128,197528,6141594,CURR,XNAS.BASIC
2026-05-18 13:45:13.195285457+00:00,2026-05-18 13:45:13.195089920+00:00,0,82,19474,T,N,0,3.285,111,128,195537,6142594,CURR,XNAS.BASIC
